restaurant_id,service_date,max_temp_c,is_holiday,is_bridge_day,is_business_day,cuisine_type,restaurant_segment,menu_price,menu_starter,menu_main,menu_dessert
8,2024-09-02,28.1,0,0,1,Mediterranean,Family,19.25,Falafel con salsa tahini,Brochetas de pollo con especias,Sorbete de naranja
17,2021-03-16,15.5,0,0,1,Mediterranean,Traditional,16.06,Pan de pita con labneh,Kebab de cordero con cous cous,Baklava
16,2022-09-04,29.7,0,0,0,Grill,Traditional,15.55,Tostadas con sobrasada,Burger gourmet con cheddar,Helado artesano
2,2025-12-22,6.8,0,0,1,Spanish,Traditional,21.52,Patatas bravas,Cocido madrileño,Flan casero
19,2023-10-22,18.6,0,0,0,Grill,Business,20.4,Jamón con picos y aceitunas,Burger gourmet con cheddar,Cheesecake de frutos rojos
20,2021-10-31,17.2,0,0,0,Italian,Business,13.01,Prosciutto con melón,Saltimbocca alla romana,Gelato misto
17,2025-07-16,35.9,0,0,1,Mediterranean,Traditional,16.06,Tapenade con tostadas,Lubina al horno con verduras,Naranjas con canela y menta
17,2025-12-20,8.0,0,0,0,Mediterranean,Traditional,16.06,Tapenade con tostadas,Tagine de cordero con ciruelas,Mousse de limón
12,2025-04-06,14.1,0,0,0,Mediterranean,Traditional,17.84,Tzatziki con crudités,Kebab de cordero con cous cous,Mousse de limón
3,2025-12-05,10.6,0,0,0,Italian,Business,12.79,Bruschetta al pomodoro,Risotto ai funghi porcini,Zabaione con frutti di bosco
13,2025-06-21,35.1,0,0,0,Grill,Gourmet,33.21,Nachos con guacamole,Presa ibérica a la parrilla,Coulant de chocolate
6,2025-04-05,15.3,0,0,0,Mediterranean,Traditional,23.87,Tzatziki con crudités,Pollo al limón con romero,Tarta de ricotta con miel
9,2023-04-22,21.4,0,0,0,Italian,Traditional,16.17,Focaccia con romero,Pizza margherita,Gelato misto
5,2022-07-17,39.1,0,0,0,Italian,Gourmet,41.17,Supplì al telefono,Penne all'arrabbiata,Panna cotta
17,2024-08-04,33.2,0,0,0,Mediterranean,Traditional,16.06,Ensalada griega,Tagine de cordero con ciruelas,Yogur griego con miel
18,2021-08-26,31.6,0,0,1,Mediterranean,Business,14.31,Tabla de quesos mediterráneos,Kebab de cordero con cous cous,Naranjas con canela y menta
20,2025-11-02,15.1,0,0,0,Italian,Business,13.01,Burrata con tomate,Risotto ai funghi porcini,Cannoli siciliani
8,2021-03-27,19.6,0,0,0,Mediterranean,Family,19.25,Hummus con pita,Dorada a la sal,Crema de pistachos
16,2023-07-28,35.6,0,0,0,Grill,Traditional,15.55,Alitas de pollo BBQ,Lomo bajo con chimichurri,Flan de huevo casero
8,2024-04-12,21.1,0,0,0,Mediterranean,Family,19.25,Tabla de quesos mediterráneos,Tagine de cordero con ciruelas,Lokum de rosa
15,2024-10-24,13.9,0,0,1,Spanish,Business,17.84,Boquerones en vinagre,Paella valenciana,Cuajada con miel
4,2023-09-24,25.9,0,0,0,Italian,Business,20.23,Insalata caprese,Gnocchi al gorgonzola,Budino al cioccolato
16,2023-10-07,19.5,0,0,0,Grill,Traditional,15.55,Pimientos asados con anchoas,Chuletas de cordero a la brasa,Tarta de queso
14,2022-06-19,35.9,0,0,0,Spanish,Traditional,13.82,Pulpo a la gallega,Merluza en salsa verde,Torrijas
16,2022-02-23,11.9,0,0,1,Grill,Traditional,15.55,Nachos con guacamole,Entrecot de ternera a la brasa,Flan de huevo casero
5,2025-02-16,11.2,0,0,0,Italian,Gourmet,41.17,Supplì al telefono,Tagliatelle al ragú,Panna cotta
16,2022-05-08,26.4,0,0,0,Grill,Traditional,15.55,Alitas de pollo BBQ,Solomillo con salsa de pimienta,Mousse de chocolate
1,2022-05-08,26.4,0,0,0,Grill,Gourmet,36.97,Alitas de pollo BBQ,Chuletas de cordero a la brasa,Bizcocho de zanahoria
7,2023-01-06,5.6,0,0,0,Spanish,Family,17.44,Patatas bravas,Bacalao al pil pil,Arroz con leche
1,2024-01-22,7.3,0,0,1,Grill,Gourmet,36.97,Provoleta a la parrilla,Presa ibérica a la parrilla,Brownie con helado
17,2025-02-15,0.9,0,0,0,Mediterranean,Traditional,16.06,Calamares a la romana,Lubina al horno con verduras,Naranjas con canela y menta
1,2025-10-24,14.3,0,0,0,Grill,Gourmet,36.97,Nachos con guacamole,Chuletón de vaca,Crema catalana
19,2023-10-14,19.6,0,0,0,Grill,Business,20.4,Pimientos asados con anchoas,Hamburguesa de ternera con bacon,Mousse de chocolate
18,2022-01-27,11.5,0,0,1,Mediterranean,Business,14.31,Tabla de quesos mediterráneos,Berenjena rellena de carne,Baklava
13,2023-11-28,17.6,0,0,1,Grill,Gourmet,33.21,Provoleta a la parrilla,Costillas BBQ,Flan de huevo casero
20,2023-09-13,25.5,0,0,1,Italian,Business,13.01,Prosciutto con melón,Tagliatelle al ragú,Cassata siciliana
15,2025-02-21,10.4,0,0,0,Spanish,Business,17.84,Patatas bravas,Cocido madrileño,Buñuelos de viento
12,2025-03-20,13.0,0,0,1,Mediterranean,Traditional,17.84,Tapenade con tostadas,Tagine de cordero con ciruelas,Tarta de miel y nueces
11,2023-06-27,29.8,0,0,1,Italian,Traditional,18.4,Bresaola con rúcula,Lasagna bolognese,Semifreddo al limone
15,2025-01-21,5.8,0,0,1,Spanish,Business,17.84,Tortilla española,Rabo de toro estofado,Arroz con leche
7,2021-08-18,33.2,0,0,1,Spanish,Family,17.44,Pulpo a la gallega,Paella valenciana,Torrijas
4,2022-04-07,18.6,0,0,1,Italian,Business,20.23,Supplì al telefono,Pasta alla carbonara,Zabaione con frutti di bosco
20,2023-07-04,33.1,0,0,1,Italian,Business,13.01,Crostini con paté de trufa,Pizza margherita,Tiramisú
7,2021-03-19,12.3,0,0,0,Spanish,Family,17.44,Patatas bravas,Fabada asturiana,Crema de naranja
9,2021-08-05,33.7,0,0,1,Italian,Traditional,16.17,Bresaola con rúcula,Pizza margherita,Zabaione con frutti di bosco
14,2023-09-24,25.9,0,0,0,Spanish,Traditional,13.82,Boquerones en vinagre,Cocido madrileño,Leche frita
19,2023-12-05,6.0,0,0,1,Grill,Business,20.4,Provoleta a la parrilla,Burger gourmet con cheddar,Flan de huevo casero
6,2023-02-25,14.2,0,0,0,Mediterranean,Traditional,23.87,Calamares a la romana,Berenjena rellena de carne,Tarta de ricotta con miel
14,2021-09-09,27.2,0,0,1,Spanish,Traditional,13.82,Tortilla española,Pescado a la sal,Flan casero
19,2021-04-26,24.5,0,0,1,Grill,Business,20.4,Alitas de pollo BBQ,Codillo de cerdo asado,Tarta de queso
13,2024-03-25,8.1,0,0,1,Grill,Gourmet,33.21,Jamón con picos y aceitunas,Entrecot de ternera a la brasa,Flan de huevo casero
18,2024-10-20,12.1,0,0,0,Mediterranean,Business,14.31,Tzatziki con crudités,Brochetas de pollo con especias,Tarta de miel y nueces
5,2024-10-10,19.9,0,0,1,Italian,Gourmet,41.17,Burrata con tomate,Pizza margherita,Semifreddo al limone
4,2025-03-09,7.1,0,0,0,Italian,Business,20.23,Zuppa di cipolle,Tagliatelle al ragú,Tiramisú
8,2022-08-21,34.1,0,0,0,Mediterranean,Family,19.25,Calamares a la romana,Kebab de cordero con cous cous,Tarta de miel y nueces
13,2023-06-02,29.2,0,0,0,Grill,Gourmet,33.21,Croquetas de jamón,Chuletón de vaca,Cheesecake de frutos rojos
18,2023-11-07,9.4,0,0,1,Mediterranean,Business,14.31,Pan de pita con labneh,Pollo al limón con romero,Tarta de miel y nueces
19,2024-05-06,34.3,0,0,1,Grill,Business,20.4,Jamón con picos y aceitunas,Costillas BBQ,Tarta de manzana caliente
18,2021-07-04,32.2,0,0,0,Mediterranean,Business,14.31,Falafel con salsa tahini,Dorada a la sal,Halvah de sésamo
18,2025-10-18,22.3,0,0,0,Mediterranean,Business,14.31,Ensalada de pulpo,Tagine de cordero con ciruelas,Peras al vino con especias
7,2023-01-19,1.1,0,0,1,Spanish,Family,17.44,Gazpacho andaluz,Cordero asado al horno,Arroz con leche
5,2021-12-22,11.4,0,0,1,Italian,Gourmet,41.17,Antipasto misto,Pollo alla parmigiana,Gelato misto
20,2024-01-29,7.5,0,0,1,Italian,Business,13.01,Bruschetta al pomodoro,Saltimbocca alla romana,Cannoli siciliani
7,2025-11-01,17.8,0,0,0,Spanish,Family,17.44,Pimientos de padrón,Bacalao al pil pil,Bizcocho de yogur
6,2021-02-11,7.5,0,0,1,Mediterranean,Traditional,23.87,Dolmades de arroz,Moussaka tradicional,Helado de higos
15,2023-05-10,28.6,0,0,1,Spanish,Business,17.84,Boquerones en vinagre,Merluza en salsa verde,Tarta de queso con membrillo
7,2023-08-11,30.3,0,0,0,Spanish,Family,17.44,Tortilla española,Pescado a la sal,Bizcocho de yogur
19,2022-06-15,31.3,0,0,1,Grill,Business,20.4,Nachos con guacamole,Solomillo con salsa de pimienta,Brownie con helado
14,2024-05-15,30.1,1,0,1,Spanish,Traditional,13.82,Pulpo a la gallega,Cocido madrileño,Torrijas
12,2025-03-02,12.5,0,0,0,Mediterranean,Traditional,17.84,Tzatziki con crudités,Dorada a la sal,Tarta de miel y nueces
18,2021-03-31,14.2,0,0,1,Mediterranean,Business,14.31,Gambas al ajillo,Brochetas de pollo con especias,Yogur griego con miel
12,2025-07-02,31.9,0,0,1,Mediterranean,Traditional,17.84,Pan de pita con labneh,Rape con salsa de azafrán,Crema de pistachos
15,2025-07-28,35.5,0,0,1,Spanish,Business,17.84,Patatas bravas,Merluza en salsa verde,Tarta de queso con membrillo
2,2022-01-14,5.4,0,0,0,Spanish,Traditional,21.52,Boquerones en vinagre,Merluza en salsa verde,Arroz con leche
16,2024-03-28,17.6,0,0,1,Grill,Traditional,15.55,Ensalada César,Costillas BBQ,Brownie con helado
14,2023-10-30,14.1,0,0,1,Spanish,Traditional,13.82,Tortilla española,Merluza en salsa verde,Filloas con nata
7,2021-12-19,9.6,0,0,0,Spanish,Family,17.44,Tortilla española,Cordero asado al horno,Tarta de Santiago
8,2023-09-13,25.5,0,0,1,Mediterranean,Family,19.25,Hummus con pita,Brochetas de pollo con especias,Halvah de sésamo
16,2023-02-01,6.6,0,0,1,Grill,Traditional,15.55,Ensalada César,Secreto ibérico,Crema catalana
16,2021-08-05,33.7,0,0,1,Grill,Traditional,15.55,Ensalada César,Pollo asado con patatas,Coulant de chocolate
13,2024-10-23,15.5,0,0,1,Grill,Gourmet,33.21,Tabla de embutidos ibéricos,Solomillo con salsa de pimienta,Flan de huevo casero
3,2023-02-14,4.9,0,0,1,Italian,Business,12.79,Insalata caprese,Pollo alla parmigiana,Torta della nonna
12,2023-05-01,19.0,1,0,1,Mediterranean,Traditional,17.84,Tabla de quesos mediterráneos,Dorada al horno con patatas,Yogur griego con miel
12,2023-05-28,27.3,0,0,0,Mediterranean,Traditional,17.84,Calamares a la romana,Rape con salsa de azafrán,Tarta de miel y nueces
19,2022-09-12,34.6,0,0,1,Grill,Business,20.4,Jamón con picos y aceitunas,Costillas BBQ,Bizcocho de zanahoria
4,2022-11-09,14.8,0,0,1,Italian,Business,20.23,Bresaola con rúcula,Risotto ai funghi porcini,Affogato al caffè
12,2021-01-08,3.3,0,0,0,Mediterranean,Traditional,17.84,Hummus con pita,Rape con salsa de azafrán,Tarta de miel y nueces
3,2022-01-09,0.8,0,0,0,Italian,Business,12.79,Antipasto misto,Pollo alla parmigiana,Budino al cioccolato
17,2021-05-01,23.4,1,0,0,Mediterranean,Traditional,16.06,Tzatziki con crudités,Pez espada a la plancha,Lokum de rosa
10,2025-01-14,1.1,0,0,1,Mediterranean,Gourmet,43.3,Calamares a la romana,Dorada al horno con patatas,Crema de pistachos
17,2024-04-30,29.3,0,0,1,Mediterranean,Traditional,16.06,Pan de pita con labneh,Dorada al horno con patatas,Naranjas con canela y menta
12,2021-12-28,3.0,0,0,1,Mediterranean,Traditional,17.84,Espárragos a la plancha,Lubina al horno con verduras,Sorbete de naranja
16,2022-10-11,18.8,0,0,1,Grill,Traditional,15.55,Tostadas con sobrasada,Secreto ibérico,Profiteroles con chocolate
9,2023-06-05,31.0,0,0,1,Italian,Traditional,16.17,Prosciutto con melón,Gnocchi al gorgonzola,Budino al cioccolato
17,2023-06-20,36.3,0,0,1,Mediterranean,Traditional,16.06,Dolmades de arroz,Rape con salsa de azafrán,Yogur griego con miel
4,2021-12-07,7.6,0,0,1,Italian,Business,20.23,Bruschetta al pomodoro,Pasta alla carbonara,Gelato misto
18,2024-04-18,19.3,0,0,1,Mediterranean,Business,14.31,Pan de pita con labneh,Pollo al limón con romero,Sorbete de naranja
3,2021-08-03,32.0,0,0,1,Italian,Business,12.79,Bresaola con rúcula,Pollo alla parmigiana,Zabaione con frutti di bosco
2,2023-07-09,37.2,0,0,0,Spanish,Traditional,21.52,Ensaladilla rusa,Cocido madrileño,Filloas con nata
7,2023-07-01,35.2,0,0,0,Spanish,Family,17.44,Croquetas de bacalao,Fabada asturiana,Tarta de queso con membrillo
6,2025-04-24,24.0,0,0,1,Mediterranean,Traditional,23.87,Gambas al ajillo,Berenjena rellena de carne,Mousse de limón
7,2023-09-22,25.0,0,0,0,Spanish,Family,17.44,Pan con tomate y jamón,Pescado a la sal,Torrijas
11,2024-09-13,28.9,0,0,0,Italian,Traditional,18.4,Antipasto misto,Ossobuco alla milanese,Zabaione con frutti di bosco
12,2021-08-10,33.0,0,0,1,Mediterranean,Traditional,17.84,Calamares a la romana,Lubina al horno con verduras,Yogur griego con miel
15,2024-07-13,31.9,0,0,0,Spanish,Business,17.84,Berberechos al vapor,Paella valenciana,Tarta de queso con membrillo
9,2022-08-09,32.5,0,0,1,Italian,Traditional,16.17,Crostini con paté de trufa,Ossobuco alla milanese,Affogato al caffè
11,2024-10-15,19.0,0,0,1,Italian,Traditional,18.4,Zuppa di cipolle,Pasta alle vongole,Zabaione con frutti di bosco
1,2024-11-02,14.1,0,0,0,Grill,Gourmet,36.97,Pimientos asados con anchoas,Entrecot de ternera a la brasa,Tarta de queso
18,2021-03-28,12.4,0,0,0,Mediterranean,Business,14.31,Ensalada de pulpo,Tagine de cordero con ciruelas,Crema de pistachos
8,2021-02-16,2.1,0,0,1,Mediterranean,Family,19.25,Dolmades de arroz,Lubina al horno con verduras,Mousse de limón
14,2021-12-16,5.3,0,0,1,Spanish,Traditional,13.82,Pimientos de padrón,Fabada asturiana,Torrijas
14,2023-01-05,4.6,0,0,1,Spanish,Traditional,13.82,Ensaladilla rusa,Rabo de toro estofado,Tarta de queso con membrillo
10,2022-09-17,24.3,0,0,0,Mediterranean,Gourmet,43.3,Falafel con salsa tahini,Merluza con pisto,Yogur griego con miel
18,2023-04-20,22.4,0,0,1,Mediterranean,Business,14.31,Ensalada de pulpo,Rape con salsa de azafrán,Lokum de rosa
19,2023-08-02,30.9,0,0,1,Grill,Business,20.4,Pimientos asados con anchoas,Entrecot de ternera a la brasa,Tarta de queso
10,2025-11-01,17.8,0,0,0,Mediterranean,Gourmet,43.3,Tapenade con tostadas,Merluza con pisto,Sorbete de naranja
12,2021-02-16,2.1,0,0,1,Mediterranean,Traditional,17.84,Hummus con pita,Lubina al horno con verduras,Yogur griego con miel
16,2023-02-22,9.4,0,0,1,Grill,Traditional,15.55,Provoleta a la parrilla,Presa ibérica a la parrilla,Flan de huevo casero
2,2021-10-02,25.5,0,0,0,Spanish,Traditional,21.52,Croquetas de bacalao,Callos a la madrileña,Tarta de Santiago
6,2024-03-09,11.4,0,0,0,Mediterranean,Traditional,23.87,Espárragos a la plancha,Lubina al horno con verduras,Naranjas con canela y menta
3,2022-07-16,39.7,0,0,0,Italian,Business,12.79,Supplì al telefono,Lasagna bolognese,Budino al cioccolato
15,2024-01-14,5.0,0,0,0,Spanish,Business,17.84,Boquerones en vinagre,Albóndigas en salsa,Torrijas
5,2021-06-26,37.9,0,0,0,Italian,Gourmet,41.17,Focaccia con romero,Pasta alla carbonara,Panna cotta
8,2025-11-16,12.8,0,0,0,Mediterranean,Family,19.25,Hummus con pita,Dorada al horno con patatas,Tarta de miel y nueces
19,2023-03-24,14.8,0,0,0,Grill,Business,20.4,Jamón con picos y aceitunas,Chuletón de vaca,Tarta de limón
5,2024-05-28,31.9,0,0,1,Italian,Gourmet,41.17,Crostini con paté de trufa,Risotto al limone,Crostata di fragole
10,2022-05-05,26.7,0,0,1,Mediterranean,Gourmet,43.3,Dolmades de arroz,Tagine de cordero con ciruelas,Tarta de ricotta con miel
11,2024-09-06,29.5,0,0,0,Italian,Traditional,18.4,Supplì al telefono,Risotto al limone,Zabaione con frutti di bosco
13,2025-07-01,38.6,0,0,1,Grill,Gourmet,33.21,Gambas a la plancha,Solomillo con salsa de pimienta,Coulant de chocolate
17,2024-07-07,35.0,0,0,0,Mediterranean,Traditional,16.06,Espárragos a la plancha,Moussaka tradicional,Crema de pistachos
20,2024-11-15,12.5,0,0,0,Italian,Business,13.01,Supplì al telefono,Pizza margherita,Torta della nonna
10,2025-08-29,31.7,0,0,0,Mediterranean,Gourmet,43.3,Tapenade con tostadas,Moussaka tradicional,Halvah de sésamo
12,2021-10-02,25.5,0,0,0,Mediterranean,Traditional,17.84,Falafel con salsa tahini,Pez espada a la plancha,Helado de higos
10,2025-09-19,28.7,0,0,0,Mediterranean,Gourmet,43.3,Tabla de quesos mediterráneos,Kebab de cordero con cous cous,Yogur griego con miel
6,2025-09-27,24.1,0,0,0,Mediterranean,Traditional,23.87,Falafel con salsa tahini,Brochetas de pollo con especias,Sorbete de naranja
16,2021-12-24,8.4,0,0,0,Grill,Traditional,15.55,Nachos con guacamole,Secreto ibérico,Tarta de queso
17,2023-07-28,35.6,0,0,0,Mediterranean,Traditional,16.06,Gambas al ajillo,Kebab de cordero con cous cous,Halvah de sésamo
12,2022-12-24,8.2,0,0,0,Mediterranean,Traditional,17.84,Gambas al ajillo,Lubina al horno con verduras,Tarta de miel y nueces
20,2025-08-17,32.2,0,0,0,Italian,Business,13.01,Antipasto misto,Saltimbocca alla romana,Torta della nonna
9,2024-07-03,35.6,0,0,1,Italian,Traditional,16.17,Insalata caprese,Penne all'arrabbiata,Tiramisú
9,2022-09-18,27.0,0,0,0,Italian,Traditional,16.17,Carpaccio di manzo,Lasagna bolognese,Cannoli siciliani
15,2023-12-27,4.1,0,0,1,Spanish,Business,17.84,Patatas bravas,Paella valenciana,Tarta de Santiago
14,2024-05-19,22.5,0,0,0,Spanish,Traditional,13.82,Pan con tomate y jamón,Pollo en pepitoria,Leche frita
15,2025-12-06,6.1,0,0,0,Spanish,Business,17.84,Pimientos de padrón,Merluza en salsa verde,Bizcocho de yogur
2,2022-03-08,13.8,0,0,1,Spanish,Traditional,21.52,Jamón ibérico con pan tumaca,Callos a la madrileña,Filloas con nata
8,2022-06-27,32.6,0,0,1,Mediterranean,Family,19.25,Tapenade con tostadas,Merluza con pisto,Peras al vino con especias
12,2022-01-06,4.2,0,0,1,Mediterranean,Traditional,17.84,Espárragos a la plancha,Moussaka tradicional,Yogur griego con miel
5,2025-11-15,8.3,0,0,0,Italian,Gourmet,41.17,Antipasto misto,Pasta alle vongole,Semifreddo al limone
3,2025-08-31,32.2,0,0,0,Italian,Business,12.79,Insalata caprese,Pasta alla carbonara,Zabaione con frutti di bosco
13,2021-09-07,31.2,0,0,1,Grill,Gourmet,33.21,Tostadas con sobrasada,Burger gourmet con cheddar,Mousse de chocolate
1,2025-02-28,4.9,0,0,0,Grill,Gourmet,36.97,Ensalada de rúcula y parmesano,Codillo de cerdo asado,Mousse de chocolate
1,2024-10-10,19.9,0,0,1,Grill,Gourmet,36.97,Croquetas de jamón,Chuletón de vaca,Flan de huevo casero
13,2021-05-25,36.0,0,0,1,Grill,Gourmet,33.21,Pimientos asados con anchoas,Secreto ibérico,Crema catalana
15,2021-02-05,6.5,0,0,0,Spanish,Business,17.84,Pan con tomate y jamón,Cocido madrileño,Torrijas
11,2022-12-13,4.7,0,0,1,Italian,Traditional,18.4,Carpaccio di manzo,Pasta alla carbonara,Cannoli siciliani
9,2022-08-22,31.8,0,0,1,Italian,Traditional,16.17,Crostini con paté de trufa,Ossobuco alla milanese,Torta della nonna
13,2021-04-04,15.9,0,0,0,Grill,Gourmet,33.21,Ensalada de rúcula y parmesano,Entrecot de ternera a la brasa,Cheesecake de frutos rojos
10,2023-12-11,7.4,0,0,1,Mediterranean,Gourmet,43.3,Tabla de quesos mediterráneos,Berenjena rellena de carne,Tarta de ricotta con miel
1,2024-08-09,27.6,0,0,0,Grill,Gourmet,36.97,Tabla de embutidos ibéricos,Lomo bajo con chimichurri,Bizcocho de zanahoria
4,2021-12-31,3.9,0,0,0,Italian,Business,20.23,Carpaccio di manzo,Pollo alla parmigiana,Zabaione con frutti di bosco
9,2025-05-23,31.2,0,0,0,Italian,Traditional,16.17,Zuppa di cipolle,Lasagna bolognese,Crostata di fragole
8,2021-02-08,1.1,0,0,1,Mediterranean,Family,19.25,Tapenade con tostadas,Pollo al limón con romero,Naranjas con canela y menta
4,2021-12-21,3.7,0,0,1,Italian,Business,20.23,Bruschetta al pomodoro,Risotto al limone,Semifreddo al limone
6,2022-11-23,11.8,0,0,1,Mediterranean,Traditional,23.87,Ensalada de pulpo,Pollo al limón con romero,Sorbete de naranja
16,2022-12-11,10.7,0,0,0,Grill,Traditional,15.55,Tabla de embutidos ibéricos,Burger gourmet con cheddar,Brownie con helado
19,2022-02-27,5.7,0,0,0,Grill,Business,20.4,Nachos con guacamole,Secreto ibérico,Coulant de chocolate
14,2022-11-21,14.6,0,0,1,Spanish,Traditional,13.82,Pulpo a la gallega,Bacalao al pil pil,Tarta de Santiago
17,2022-08-04,30.5,0,0,1,Mediterranean,Traditional,16.06,Pan de pita con labneh,Berenjena rellena de carne,Halvah de sésamo
9,2023-02-04,3.4,0,0,0,Italian,Traditional,16.17,Prosciutto con melón,Pollo alla parmigiana,Cannoli siciliani
19,2021-05-15,26.2,1,0,0,Grill,Business,20.4,Alitas de pollo BBQ,Costillas BBQ,Crema catalana
7,2024-05-09,29.6,0,0,1,Spanish,Family,17.44,Pan con tomate y jamón,Bacalao al pil pil,Cuajada con miel
12,2021-04-05,14.9,0,0,1,Mediterranean,Traditional,17.84,Pan de pita con labneh,Brochetas de pollo con especias,Baklava
16,2024-07-28,37.5,0,0,0,Grill,Traditional,15.55,Jamón con picos y aceitunas,Hamburguesa de ternera con bacon,Cheesecake de frutos rojos
4,2023-04-21,21.3,0,0,0,Italian,Business,20.23,Burrata con tomate,Ossobuco alla milanese,Zabaione con frutti di bosco
13,2025-04-16,19.6,0,0,1,Grill,Gourmet,33.21,Tabla de embutidos ibéricos,Entrecot de ternera a la brasa,Helado artesano
15,2023-10-20,21.0,0,0,0,Spanish,Business,17.84,Gazpacho andaluz,Cordero asado al horno,Tarta de Santiago
18,2024-10-31,17.6,0,0,1,Mediterranean,Business,14.31,Tzatziki con crudités,Pollo al limón con romero,Tarta de miel y nueces
2,2022-02-03,4.0,0,0,1,Spanish,Traditional,21.52,Ensaladilla rusa,Bacalao al pil pil,Flan casero
15,2021-04-29,23.4,0,0,1,Spanish,Business,17.84,Ensaladilla rusa,Pollo en pepitoria,Arroz con leche
14,2025-07-15,34.8,0,0,1,Spanish,Traditional,13.82,Pan con tomate y jamón,Callos a la madrileña,Tarta de Santiago
9,2025-05-21,27.3,0,0,1,Italian,Traditional,16.17,Burrata con tomate,Gnocchi al gorgonzola,Affogato al caffè
18,2021-10-17,25.1,0,0,0,Mediterranean,Business,14.31,Espárragos a la plancha,Merluza con pisto,Mousse de limón
4,2021-04-04,15.9,0,0,0,Italian,Business,20.23,Crostini con paté de trufa,Pasta alle vongole,Tiramisú
4,2021-11-12,15.9,0,0,0,Italian,Business,20.23,Bresaola con rúcula,Pasta alla carbonara,Panna cotta
19,2024-02-03,3.0,0,0,0,Grill,Business,20.4,Croquetas de jamón,Entrecot de ternera a la brasa,Tarta de queso
4,2021-09-18,24.2,0,0,0,Italian,Business,20.23,Antipasto misto,Ossobuco alla milanese,Budino al cioccolato
11,2023-01-19,1.1,0,0,1,Italian,Traditional,18.4,Supplì al telefono,Pizza margherita,Budino al cioccolato
3,2025-06-13,36.0,0,0,0,Italian,Business,12.79,Supplì al telefono,Pizza margherita,Semifreddo al limone
9,2022-10-30,18.4,0,0,0,Italian,Traditional,16.17,Burrata con tomate,Pizza margherita,Torta della nonna
13,2022-06-13,38.8,0,0,1,Grill,Gourmet,33.21,Carpaccio de ternera,Burger gourmet con cheddar,Tarta de manzana caliente
8,2024-07-29,34.0,0,0,1,Mediterranean,Family,19.25,Espárragos a la plancha,Pollo al limón con romero,Naranjas con canela y menta
16,2022-08-24,32.0,0,0,1,Grill,Traditional,15.55,Croquetas de jamón,Lomo bajo con chimichurri,Mousse de chocolate
13,2023-04-05,23.4,0,0,1,Grill,Gourmet,33.21,Tabla de embutidos ibéricos,Chuletas de cordero a la brasa,Profiteroles con chocolate
15,2024-09-15,26.3,0,0,0,Spanish,Business,17.84,Gazpacho andaluz,Cocido madrileño,Arroz con leche
2,2024-09-03,28.0,0,0,1,Spanish,Traditional,21.52,Croquetas de bacalao,Callos a la madrileña,Bizcocho de yogur
18,2023-05-06,25.0,0,0,0,Mediterranean,Business,14.31,Tabla de quesos mediterráneos,Merluza con pisto,Sorbete de naranja
13,2025-06-22,37.3,0,0,0,Grill,Gourmet,33.21,Alitas de pollo BBQ,Entrecot de ternera a la brasa,Profiteroles con chocolate
14,2022-02-09,3.9,0,0,1,Spanish,Traditional,13.82,Jamón ibérico con pan tumaca,Cordero asado al horno,Buñuelos de viento
8,2024-05-30,34.1,0,0,1,Mediterranean,Family,19.25,Ensalada griega,Rape con salsa de azafrán,Halvah de sésamo
4,2025-03-19,17.7,0,0,1,Italian,Business,20.23,Carpaccio di manzo,Tagliatelle al ragú,Torta della nonna
19,2025-02-07,-1.7,0,0,0,Grill,Business,20.4,Pimientos asados con anchoas,Chuletón de vaca,Mousse de chocolate
9,2023-11-08,11.5,0,0,1,Italian,Traditional,16.17,Burrata con tomate,Penne all'arrabbiata,Panna cotta al caramello
7,2024-07-05,34.0,0,0,0,Spanish,Family,17.44,Tortilla española,Albóndigas en salsa,Cuajada con miel
16,2023-06-08,33.1,0,0,1,Grill,Traditional,15.55,Ensalada César,Pollo asado con patatas,Helado artesano
6,2021-04-08,20.2,0,0,1,Mediterranean,Traditional,23.87,Hummus con pita,Tagine de cordero con ciruelas,Lokum de rosa
4,2021-04-18,19.9,0,0,0,Italian,Business,20.23,Bruschetta al pomodoro,Pollo alla parmigiana,Panna cotta al caramello
4,2021-04-23,22.5,0,0,0,Italian,Business,20.23,Arancini de azafrán,Lasagna bolognese,Cannoli siciliani
11,2022-03-08,13.8,0,0,1,Italian,Traditional,18.4,Insalata caprese,Risotto ai funghi porcini,Cannoli siciliani
18,2022-06-09,31.5,0,0,1,Mediterranean,Business,14.31,Pan de pita con labneh,Pollo al limón con romero,Tarta de miel y nueces
9,2021-05-16,26.6,0,0,0,Italian,Traditional,16.17,Crostini con paté de trufa,Pollo alla parmigiana,Cassata siciliana
5,2023-07-30,39.3,0,0,0,Italian,Gourmet,41.17,Crostini con paté de trufa,Pollo alla parmigiana,Semifreddo al limone
9,2025-06-18,32.4,0,0,1,Italian,Traditional,16.17,Insalata caprese,Lasagna bolognese,Torta della nonna
20,2024-06-30,29.0,0,0,0,Italian,Business,13.01,Insalata caprese,Pizza margherita,Budino al cioccolato
9,2023-02-05,0.2,0,0,0,Italian,Traditional,16.17,Antipasto misto,Gnocchi al gorgonzola,Budino al cioccolato
7,2024-04-04,15.8,0,0,1,Spanish,Family,17.44,Pimientos de padrón,Bacalao al pil pil,Torrijas
1,2021-06-09,33.9,0,0,1,Grill,Gourmet,36.97,Carpaccio de ternera,Burger gourmet con cheddar,Flan de huevo casero
